lat,lon,name,בעלות,כתובת,לשכת בריאות,מנהל,מס' טלפון,מס' פקס,נפה,סוג,עיר/ישוב,קוד מוסד
31.9772553,34.7699369,"קופ""ח מאוחדת נאות השקמה ראשל""צ",מאוחדת,"קפא""ח ,4 נאות שקמה",לשכת בריאות רחובות,"ד""ר וסרשטיין חילי",03-9624406,,רחובות,מרפאות שיניים של תאגידים,ראשון לציון,55D25
32.4752646,34.9725324,"קופ""ח מאוחדת פרדס חנה",מאוחדת,הדקלים 94,לשכת בריאות חדרה,"ד""ר מוגילנר רונן",06-6273202,,חדרה,מרפאות שיניים של תאגידים,פרדס חנה כרכור,55D22
31.79977,34.6423676,"קופ""ח מאוחדת-אשדוד",מאוחדת,קרן היסוד 8,לשכת בריאות אשקלון,"ד""ר חיינר אלכסנדר",03-5202323,,אשקלון,מרפאות שיניים של תאגידים,אשדוד,55D08
31.730421,35.187921,"קופ""ח מאוחדת-גלה",מאוחדת,"צביה ויצחק ,800 מרכז מסחרי גלה",לשכת בריאות ירושלים,"ד""ר כהן גד",02-769108,,ירושלים,מרפאות שיניים של תאגידים,ירושלים,55D11
31.787107,35.2102848,"קופ""ח מאוחדת-ירושלים",מאוחדת,הטורים 4,לשכת בריאות ירושלים,"ד""ר ברוורמן אלכסנדר",02-314516,,ירושלים,מרפאות שיניים של תאגידים,ירושלים,55D07
32.0868438,34.8847661,"קופ""ח מאוחדת-פתח תקווה",מאוחדת,נורדאו 19,לשכת בריאות פתח תקווה,"ד""ר קלימן אלכסנדר",03-9344878,,פתח תקווה,מרפאות שיניים של תאגידים,פתח תקוה,55D05
31.7975314,35.2101255,"קופ""ח מאוחדת-קרית צאנז",מאוחדת,אמרי בינה 19,לשכת בריאות ירושלים,"ד""ר ינקוביץ-נאור אתי",02-372817,,ירושלים,מרפאות שיניים של תאגידים,ירושלים,55D04
32.1031407,34.8824468,קופח מאוחדת - אם המושבות,מאוחדת,רפאל איתן 3,לשכת בריאות פתח תקווה,"ד""ר פירט ערן",,,פתח תקווה,מרפאות שיניים של תאגידים,פתח תקוה,55D56
32.0523487,34.961865,קופת חולים מאוחדת - אלעד,מאוחדת,"נחלת יצחק, מרכז מסחרי, יהודה הנשיא 94",לשכת בריאות פתח תקווה,"ד""ר תמיר יעל",03-9066780,08-9066781,פתח תקווה,מרפאות שיניים של תאגידים,אלעד,55D42
32.0153519,34.7519901,קופת חולים מאוחדת - בת ים,מאוחדת,יוספטל 82,לשכת בריאות תל אביב-יפו,"ד""ר אופנהימר משה",03-50033000,03-5003301,תל-אביב,מרפאות שיניים של תאגידים,בת ים,55D38
32.7843545,34.985557,קופת חולים מאוחדת - חיפה,מאוחדת,סמולוסקין 3,לשכת בריאות חיפה,"ד""ר מרום צבי",04-8117117,04-8117100,חיפה,מרפאות שיניים של תאגידים,חיפה,55D44
31.60360459999999,34.75904000000001,קופת חולים מאוחדת - קרית גת,מאוחדת,מלכי ישראל 178,לשכת בריאות אשקלון,"ד""ר קאנד אריה",03-5245541,03-5278554,אשקלון,מרפאות שיניים של תאגידים,קרית גת,55D34
31.7605486,35.1760999,קופת חולים מאוחדת - קרית יובל,מאוחדת,אורגאי 3,לשכת בריאות ירושלים,"ד""ר בכר-ברזובסקי דפנה",03-5245541,03-5278554,ירושלים,מרפאות שיניים של תאגידים,ירושלים,55D39
31.556197,34.602305,קיבוץ אור הנר,ציבורי,קיבוץ אור הנר,לשכת בריאות אשקלון,"ד""ר קוטלר ג'ני אליזבט",08-802601,,אשקלון,מרפאות שיניים של תאגידים,אור הנר,55662
33.086236,35.758661,קיבוץ אורטל,ציבורי,רמת הגולן,לשכת בריאות צפת,"ד""ר פניש אורי",06-6960711,,צפת,מרפאות שיניים של תאגידים,אורטל,556N3
31.304893,34.521743,קיבוץ אורים,ציבורי,ד.נ. הנגב,לשכת בריאות באר שבע,"ד""ר סימון אפרים",08-920111,,באר שבע,מרפאות שיניים של תאגידים,אורים,55655
31.304893,34.521743,קיבוץ אורים,ציבורי,ד.נ. הנגב,לשכת בריאות באר שבע,"ד""ר סימון אפרים",08-920111,,באר שבע,מרפאות שיניים של תאגידים,אורים,55655
,,קיבוץ אייל,ציבורי,ד.נ. שרון תיכון,לשכת בריאות פתח תקווה,"ד""ר גורביץ לוטן",09-7493211,,פתח תקווה,מרפאות שיניים של תאגידים,איל,556I8
29.580548,34.963023,קיבוץ אילות,ציבורי,קיבוץ אילות,לשכת בריאות באר שבע,"ד""ר משולם סימו",07-6358845,,באר שבע,מרפאות שיניים של תאגידים,אילות,556K7
33.021115,35.576732,קיבוץ אילת השחר,ציבורי,גליל עליון,לשכת בריאות צפת,"ד""ר עונאללה סעיד",06-6932331,,צפת,מרפאות שיניים של תאגידים,אילת השחר,556W0
32.721459,35.143399,קיבוץ אלונים,ציבורי,,לשכת בריאות עפולה,"ד""ר וקסלר רויטל",04-9838113,,יזרעאל,מרפאות שיניים של תאגידים,אלונים,556U7
32.680564,35.57773,קיבוץ אפיקים,ציבורי,קיבוץ אפיקים,לשכת בריאות טבריה,"ד""ר קינן ברק",04-754550,,כנרת,מרפאות שיניים של תאגידים,אפיקים,556C2
32.838316,35.12778,קיבוץ אפק,ציבורי,קיבוץ אפק,לשכת בריאות עכו,"ד""ר מוזס פנינה",04-784091,,עכו,מרפאות שיניים של תאגידים,אפק,556L3
31.55984,34.564889,קיבוץ ארז,ציבורי,ד.נ. חוף אשקלון,לשכת בריאות אשקלון,"ד""ר בן יהודה עמוס",08-801111,,אשקלון,מרפאות שיניים של תאגידים,ארז,556H0
32.65877,35.579637,קיבוץ אשדות יעקב איחוד,ציבורי,עמק הירדן,לשכת בריאות טבריה,"ד""ר אדלמן יהונתן צבי",06-6756407,,כנרת,מרפאות שיניים של תאגידים,אשדות יעקב אחוד,556N7
32.042025,34.910221,קיבוץ בארות יצחק,ציבורי,קיבוץ בארות יצחק,לשכת בריאות פתח תקווה,"ד""ר בן ארי בביוף דרור",03-9371950,,פתח תקווה,מרפאות שיניים של תאגידים,בארות יצחק,556A8
,,קיבוץ בארי,ציבורי,קיבוץ בארי ד.נ. נגב,לשכת בריאות באר שבע,"ד""ר סבוב קלמן",08-9949443,,באר שבע,מרפאות שיניים של תאגידים,בארי,55664
,,קיבוץ בית - גוברין,ציבורי,קיבוץ בית גוברין ד.נ. דרום 79370,לשכת בריאות אשקלון,"ד""ר פלמון עדו",08-874221,,אשקלון,מרפאות שיניים של תאגידים,בית גוברין,55676
32.731601,35.00632,קיבוץ בית אורן,ציבורי,בית אורן,לשכת בריאות חדרה,"ד""ר נפתלי ויקטור ישראל",04-8307358,,חדרה,מרפאות שיניים של תאגידים,בית אורן,556R9
,,קיבוץ בית אלפא,ציבורי,קיבוץ בית אלפא ד.נ. גלבוע,לשכת בריאות עפולה,"ד""ר איתן בצלאל",04-533600,,יזרעאל,מרפאות שיניים של תאגידים,בית אלפא,556K5
,,קיבוץ בית העמק,ציבורי,ד.נ. מעלה הגליל,לשכת בריאות עכו,"ד""ר אליאס אסעד",04-960411,,עכו,מרפאות שיניים של תאגידים,בית העמק,556I0
32.550874,35.43935099999999,קיבוץ בית השיטה,ציבורי,בית השיטה,לשכת בריאות עפולה,"ד""ר גולדברג יסער",04-536506,,יזרעאל,מרפאות שיניים של תאגידים,בית השטה,556L6
,,קיבוץ בית זרע,ציבורי,ד.נ. עמק הירדן,לשכת בריאות טבריה,"ד""ר רז חנן",06-6755100,,כנרת,מרפאות שיניים של תאגידים,בית זרע,556N6
32.718446,35.394952,קיבוץ בית קשת,ציבורי,קיבוץ בית קשת,לשכת בריאות טבריה,"ד""ר קן אמנון",04-6629111,,כנרת,מרפאות שיניים של תאגידים,בית קשת,556V1
31.446566,34.762248,קיבוץ בית-קמה,ציבורי,ד.נ. נגב,לשכת בריאות באר שבע,"ד""ר רוזנבלום הרמי צבי",08-915220,,באר שבע,מרפאות שיניים של תאגידים,בית קמה,55658
31.55698499999999,34.646547,קיבוץ ברור חייל,ציבורי,דואר נא חוף אשקלון,לשכת בריאות אשקלון,"ד""ר הרכבי יעל מרים",08-6803665,,אשקלון,מרפאות שיניים של תאגידים,ברור חיל,556W6
,,קיבוץ ברעם,ציבורי,ד.נ. מרום הגליל,לשכת בריאות צפת,"ד""ר שפיגלר אדיר",04-988148,,צפת,מרפאות שיניים של תאגידים,ברעם,556F0
,,קיבוץ ברעם,ציבורי,ד.נ. מרום הגליל,לשכת בריאות צפת,"ד""ר שפיגלר אדיר",04-988148,,צפת,מרפאות שיניים של תאגידים,ברעם,556F0
,,קיבוץ ברקאי,ציבורי,ד.נ. מנשה,לשכת בריאות חדרה,"ד""ר פדר מיכאל",06-6387111,,חדרה,מרפאות שיניים של תאגידים,ברקאי,556T3
,,קיבוץ גבים,ציבורי,קיבוץ גבים ד.נ. אשקלון,לשכת בריאות אשקלון,"ד""ר רוזנבלום הרמי צבי",08-802268,,אשקלון,מרפאות שיניים של תאגידים,גבים,556F7
32.56653000000001,35.37216,קיבוץ גבע,ציבורי,קיבוץ גבע,לשכת בריאות עפולה,"ד""ר שחר דוד",06-6535771,,יזרעאל,מרפאות שיניים של תאגידים,גבע,556N2
31.86661,34.802254,קיבוץ גבעת ברנר,ציבורי,קיבוץ גבעת ברנר,לשכת בריאות רחובות,"ד""ר מוצפי אמנון",08-443797,,רחובות,מרפאות שיניים של תאגידים,גבעת ברנר,556B4
32.396745,34.932978,קיבוץ גבעת חיים איחוד,ציבורי,,לשכת בריאות נתניה,"ד""ר קלמק סטפן",04-369111,,השרון,מרפאות שיניים של תאגידים,גבעת חיים אחוד,556F4
32.392148,34.929447,קיבוץ גבעת חיים מאוחד,ציבורי,קיבוץ גבעת חיים מאוחד,לשכת בריאות נתניה,"ד""ר עוזיאל ניר עזריה",04-368483,,השרון,מרפאות שיניים של תאגידים,גבעת חיים מאוחד,556J5
32.555934,35.198004,קיבוץ גבעת עוז,ציבורי,קיבוץ גבעת עוז,לשכת בריאות עפולה,"ד""ר קירזנר בוריס",06-6524923,,יזרעאל,מרפאות שיניים של תאגידים,גבעת עז,556S0
,,קיבוץ גברעם,ציבורי,קיבוץ גברעם ד.נ. חוף אשקלון,לשכת בריאות אשקלון,"ד""ר בסטון יניקה",08-770408,,אשקלון,מרפאות שיניים של תאגידים,גברעם,55689
32.67656,35.213151,קיבוץ גבת,ציבורי,קיבוץ גבת,לשכת בריאות עפולה,"ד""ר ברק רם",04-549401,,יזרעאל,מרפאות שיניים של תאגידים,גבת,556B0
,,קיבוץ גדות,ציבורי,ד.נ. גליל עליון,לשכת בריאות צפת,"ד""ר אפטובסקי אורי",04-939111,,צפת,מרפאות שיניים של תאגידים,גדות,556L0
,,קיבוץ גונן,ציבורי,ד.נ. גליל עליון,לשכת בריאות צפת,"ד""ר חאמד רוני",06-6955203,,צפת,מרפאות שיניים של תאגידים,גונן,556Q2
,,קיבוץ גזית,ציבורי,קיבוץ גזית ד.נ. יזרעאל,לשכת בריאות עפולה,"ד""ר תוהמי צבי",04-768815,,יזרעאל,מרפאות שיניים של תאגידים,גזית,556B9
,,קיבוץ גזר,ציבורי,קיבוץ גזר ד.נ. שמשון 73220,לשכת בריאות רמלה,"ד""ר פדר יעקב לרי",08-270635,,רמלה,מרפאות שיניים של תאגידים,גזר,55694
31.63337099999999,34.848898,קיבוץ גל-און,ציבורי,קיבוץ גל-און ד.נ. שדה גת,לשכת בריאות אשקלון,"ד""ר גנדלמן אלכסנדר",08-872711,,אשקלון,מרפאות שיניים של תאגידים,גלאון,55674
,,קיבוץ גלגל,ציבורי,קיבוץ גלגל ד.נ. חבל יריחו,לשכת בריאות ירושלים,"ד""ר לוקין דינה",02-945555,,ירושלים,מרפאות שיניים של תאגידים,גלגל,556C1
,,קיבוץ גלעד,ציבורי,ד.נ. חבל מגידו,לשכת בריאות עפולה,"ד""ר מטר עארף",04-9898704,,יזרעאל,מרפאות שיניים של תאגידים,אבן יצחק גלעד,556P4
32.077299,34.849206,קיבוץ גן שמואל,ציבורי,ד.נ. חפר,לשכת בריאות חדרה,"ד""ר כרמי חגית",04-6320004,,חדרה,מרפאות שיניים של תאגידים,גן שמואל,556W7
32.848666,35.523152,קיבוץ גנוסר,ציבורי,קיבוץ גנוסר,לשכת בריאות טבריה,"ד""ר פלדמן לאוניד",04-798867,,כנרת,מרפאות שיניים של תאגידים,גנוסר,556B2
32.663419,35.259861,קיבוץ גניגר,ציבורי,קיבוץ גניגר,לשכת בריאות עפולה,"ד""ר בן יוסף שרון אברהם",04-549105,,יזרעאל,מרפאות שיניים של תאגידים,גניגר,556B3
32.228477,34.824411,קיבוץ געש,ציבורי,קיבוץ געש,לשכת בריאות נתניה,"ד""ר פיינר גיל",09-521153,,השרון,מרפאות שיניים של תאגידים,געש,556A9
32.228477,34.824411,קיבוץ געש,ציבורי,קיבוץ געש,לשכת בריאות נתניה,"ד""ר פיינר גיל",09-521153,,השרון,מרפאות שיניים של תאגידים,געש,556A9
29.941617,35.064691,קיבוץ גרופית,ציבורי,קיבוץ גרופית ד.נ. חבל אילות,לשכת בריאות באר שבע,"ד""ר ציטאיט איל משה",07-6357737,,באר שבע,מרפאות שיניים של תאגידים,גרופית,556L7
,,קיבוץ גשר,ציבורי,ד.נ.עמק הירדן 1,לשכת בריאות עפולה,"ד""ר מחמוד וליד",06-6753645,,יזרעאל,מרפאות שיניים של תאגידים,גשר,556R8
,,קיבוץ גשר הזיו,ציבורי,ד.נ. קיבוץ גשר הזיו,לשכת בריאות עכו,"ד""ר פאר מיכאל",04-9958531,,עכו,מרפאות שיניים של תאגידים,גשר הזיו,556J8
31.627796,34.794112,קיבוץ גת,ציבורי,קיבוץ גת ד.נ. שדה גת,לשכת בריאות אשקלון,"ד""ר פוליטי אייל",08-871166,,אשקלון,מרפאות שיניים של תאגידים,גת קבוץ,55682
,,קיבוץ דביר,ציבורי,"קיבוץ דביר, ד.נ. הנגב",לשכת בריאות באר שבע,"ד""ר הרוש רינת",07-914406,,באר שבע,מרפאות שיניים של תאגידים,דבירה,556J9
,,קיבוץ דגניה ב,ציבורי,קיבוץ דגניה ב' ד.נ. עמק הירדן,לשכת בריאות טבריה,"ד""ר ואניש עמי",04-6755611,,כנרת,מרפאות שיניים של תאגידים,דגניה ב,55668
32.646729,35.350085,קיבוץ דוברת,ציבורי,עמק יזרעאל,לשכת בריאות עפולה,"ד""ר הרץ שרלין",,,יזרעאל,מרפאות שיניים של תאגידים,דברת,556V3
32.58925,35.076965,קיבוץ דליה,ציבורי,קיבוץ דליה,לשכת בריאות עפולה,"ד""ר זילברשר לאוניד",04-9897855,,יזרעאל,מרפאות שיניים של תאגידים,דליה,556M4
33.23075,35.638268,קיבוץ דפנה,ציבורי,קיבוץ דפנה,לשכת בריאות צפת,"ד""ר קלינר מישל",04-945743,,צפת,מרפאות שיניים של תאגידים,דפנה,556F5
32.644516,35.11918,קיבוץ הזורע,ציבורי,קיבוץ הזורע,לשכת בריאות עפולה,"ד""ר צימברוביץ גבריאל",04-899657,,יזרעאל,מרפאות שיניים של תאגידים,הזורע,556B8
32.97208700000001,35.604448,קיבוץ הנשיא,ציבורי,ד.נ. גליל עליון,לשכת בריאות צפת,"ד""ר אבראהים מג'די",04-6914983,,צפת,מרפאות שיניים של תאגידים,כפר הנשיא,556L2
,,קיבוץ הסוללים,ציבורי,ד.נ. נצרת עלית,לשכת בריאות עפולה,"ד""ר איסקביץ אירית",04-573004,,יזרעאל,מרפאות שיניים של תאגידים,הסוללים,556D5
32.360437,34.923338,קיבוץ העוגן,ציבורי,קיבוץ העוגן,לשכת בריאות נתניה,"ד""ר דרטלר אבי",09-682170,,השרון,מרפאות שיניים של תאגידים,העגן,556A5
,,קיבוץ זיקים,ציבורי,קיבוץ זיקים ד.נ חוף אשקלון,לשכת בריאות אשקלון,"ד""ר מנדלבאום פלורה",08-746411,,אשקלון,מרפאות שיניים של תאגידים,זיקים,55698
32.878631,35.496654,קיבוץ חוקוק,ציבורי,קיבוץ חוקוק,לשכת בריאות טבריה,"ד""ר ישראלי גיל",06-6799847,,כנרת,מרפאות שיניים של תאגידים,חוקוק,556Q8
33.087634,35.17343,קיבוץ חניתה,ציבורי,קיבוץ חניתה,לשכת בריאות עכו,"ד""ר זוננשיין רון",04-859690,,עכו,מרפאות שיניים של תאגידים,חניתה,556V0
,,קיבוץ חפצי-בה,ציבורי,ד.נ גליל עליון,לשכת בריאות עפולה,"ד""ר סבו זולטן",04-534251,,יזרעאל,מרפאות שיניים של תאגידים,חפצי בה,556D6
31.775479,34.720337,קיבוץ חצור,ציבורי,קיבוץ חצור מיקוד 60970,לשכת בריאות אשקלון,"ד""ר צור שקורי סיגל",08-579333,,אשקלון,מרפאות שיניים של תאגידים,חצור אשדוד,55684
,,קיבוץ חצרים,ציבורי,קיבוץ חצרים ד.נ. הנגב 85505,לשכת בריאות באר שבע,"ד""ר ציון מרסלו",08-473340,,באר שבע,מרפאות שיניים של תאגידים,חצרים,55677
32.422485,35.528321,קיבוץ טירת צבי,ציבורי,ד.נ. עמק בית שאן,לשכת בריאות עפולה,"ד""ר פניש אורי",04-6538011,,יזרעאל,מרפאות שיניים של תאגידים,טירת צבי,556H2
32.422485,35.528321,קיבוץ טירת צבי,ציבורי,ד.נ. עמק בית שאן,לשכת בריאות עפולה,"ד""ר פניש אורי",04-6538011,,יזרעאל,מרפאות שיניים של תאגידים,טירת צבי,556H2
32.741532,35.076826,קיבוץ יגור,ציבורי,,לשכת בריאות חיפה,"ד""ר רגב יוסף",04-9848804,,חיפה,מרפאות שיניים של תאגידים,יגור,556R2
31.589814,34.56192,קיבוץ יד מרדכי,ציבורי,ד.נ. חוף אשקלון,לשכת בריאות אשקלון,"ד""ר אשכנזי שמואל",08-720506,,אשקלון,מרפאות שיניים של תאגידים,יד מרדכי,556C4
32.562589,35.319425,קיבוץ יזרעאל,ציבורי,קיבוץ יזרעאל,לשכת בריאות עפולה,"ד""ר סבו זולטן",06-6598222,,יזרעאל,מרפאות שיניים של תאגידים,יזרעאל,556M5
,,קיבוץ יטבתה,ציבורי,ד.נ. אילות,לשכת בריאות באר שבע,"ד""ר לרמן עודד",07-6357444,,באר שבע,מרפאות שיניים של תאגידים,יטבתה,556M3
,,קיבוץ יסעור,ציבורי,קיבוץ יסעור ד.נ. משגב,לשכת בריאות עכו,"ד""ר סעיד מרואן",04-9960119,,עכו,מרפאות שיניים של תאגידים,יסעור,556K6
32.675853,35.223982,קיבוץ יפעת,ציבורי,דאר יפעת,לשכת בריאות עפולה,"ד""ר זוננשיין רון",04-548952,,יזרעאל,מרפאות שיניים של תאגידים,יפעת,556I5
,,קיבוץ יפתח,ציבורי,ד.נ מרום הגליל,לשכת בריאות צפת,"ד""ר נאומייר לואיס",04-952812,,צפת,מרפאות שיניים של תאגידים,יפתח,556E2
32.249196,34.84190299999999,קיבוץ יקום,ציבורי,קיבוץ יקום,לשכת בריאות נתניה,"ד""ר אסיף עודד",09-524492,,השרון,מרפאות שיניים של תאגידים,יקום,556B1
33.0756214,35.4525913,קיבוץ יראון,ציבורי,קיבוץ יראון ד.נ. מרום הגליל,לשכת בריאות צפת,"ד""ר סמארה ג'יריס",04-988311,,צפת,מרפאות שיניים של תאגידים,יראון,556C6
,,קיבוץ כברי,ציבורי,ד.נ. מעלה הגליל,לשכת בריאות עכו,"ד""ר אדם דרור-זאב אדם",04-856111,,עכו,מרפאות שיניים של תאגידים,כברי,556I2
32.71588,35.572916,קיבוץ כנרת,ציבורי,ד.נ. עמק הירדן,לשכת בריאות טבריה,"ד""ר לזמס דניאל",06-6759510,,כנרת,מרפאות שיניים של תאגידים,כנרת קבוצה,556Q7
31.732077,34.835079,קיבוץ כפר - מנחם,ציבורי,קיבוץ כפר - מנחם,לשכת בריאות אשקלון,"ד""ר שוחט מיכל",08- 508411,,אשקלון,מרפאות שיניים של תאגידים,כפר מנחם,55685
,,קיבוץ כפר - עציון,ציבורי,קיבוץ כפר עציון ד.נ. צפון יהודה,לשכת בריאות ירושלים,"ד""ר שרון משה",02-935135,,ירושלים,מרפאות שיניים של תאגידים,כפר עציון,556A6
,,קיבוץ כפר בלום,ציבורי,ד.נ. גליל עליון,לשכת בריאות צפת,"ד""ר קובי אירינה מדלינה",06-948469,,צפת,מרפאות שיניים של תאגידים,כפר בלום,556O5
33.242078,35.574142,קיבוץ כפר גלעדי,ציבורי,קיבוץ כפר גלעדי,לשכת בריאות צפת,"ד""ר שטרן סלבדור",06-6946387,,צפת,מרפאות שיניים של תאגידים,כפר גלעדי,556N0
32.701549,35.272956,קיבוץ כפר החורש,ציבורי,קיבוץ כפר החורש,לשכת בריאות עפולה,"ד""ר ג'רג""ורה שוקייר רבאב",06-558443,,יזרעאל,מרפאות שיניים של תאגידים,כפר החרש,556O3
,,קיבוץ כפר חרוב,ציבורי,ד.נ. רמת הגולן,לשכת בריאות טבריה,"ד""ר שמואל חן",04-764811,,כנרת,מרפאות שיניים של תאגידים,כפר חרוב,556G4
32.891218,35.098414,קיבוץ כפר מסריק,ציבורי,קיבוץ כפר מסריק,לשכת בריאות עכו,"ד""ר איסקביץ אירית",04-854564,,עכו,מרפאות שיניים של תאגידים,כפר מסריק,556I9
33.196035,35.657993,קיבוץ כפר סאלד,ציבורי,,לשכת בריאות צפת,"ד""ר גבאי אוהד",04-907534,,צפת,מרפאות שיניים של תאגידים,כפר סאלד,556F3
,,קיבוץ כפר-עזה,ציבורי,קיבוץ כפר-עזה ד.נ. נגב,לשכת בריאות אשקלון,"ד""ר גור דן",08-809675,,אשקלון,מרפאות שיניים של תאגידים,כפר עזה,55672
,,קיבוץ כפר-עזה,ציבורי,קיבוץ כפר-עזה ד.נ. נגב,לשכת בריאות אשקלון,"ד""ר גור דן",08-809675,,אשקלון,מרפאות שיניים של תאגידים,כפר עזה,55672
32.7858901,35.4394591,קיבוץ לביא,ציבורי,קיבוץ לביא ד.נ. גליל תחתון,לשכת בריאות טבריה,"ד""ר קן אמנון",04-6799216,,כנרת,מרפאות שיניים של תאגידים,לביא,55667
31.379363,34.871311,קיבוץ להב,ציבורי,קיבוץ להב,לשכת בריאות באר שבע,"ד""ר דיין חי",08-913211,,באר שבע,מרפאות שיניים של תאגידים,להב,55687
32.962661,35.096741,קיבוץ לוחמי הגטאות,ציבורי,קיבוץ לוחמי הגטאות,לשכת בריאות עכו,"ד""ר סעיד מרואן",04-9933203,04-9933203,עכו,מרפאות שיניים של תאגידים,לוחמי הגיטאות,556O7
,,קיבוץ מבוא - חמה,ציבורי,ד.נ. רמת הגולן,לשכת בריאות טבריה,"ד""ר זיינה ג'דעון",04-764511,,כנרת,מרפאות שיניים של תאגידים,מבוא חמה,556G2
,,קיבוץ מגל,ציבורי,קיבוץ מגל ד.נ. חפר,לשכת בריאות חדרה,"ד""ר קזאז רחמים",06-6287410,,חדרה,מרפאות שיניים של תאגידים,מגל,556Q0
,,קיבוץ מגן,ציבורי,ד.נ. הנגב,לשכת בריאות באר שבע,"ד""ר בק דמיטרי",08-983036,,באר שבע,מרפאות שיניים של תאגידים,מגן,556F2
32.649879,35.286404,קיבוץ מזרע,ציבורי,קיבוץ מזרע,לשכת בריאות עפולה,"ד""ר עונאללה סעיד",06-6249810,,יזרעאל,מרפאות שיניים של תאגידים,מזרע,556T8
,,קיבוץ מירב,ציבורי,ד.נ. גלבוע,לשכת בריאות עפולה,"ד""ר אליהו טל",06-6539155,,יזרעאל,מרפאות שיניים של תאגידים,מירב,556Q1
,,קיבוץ מסילות,ציבורי,ד.נ. גלבוע,לשכת בריאות עפולה,"ד""ר פישמן אדוארד",04-580282,,יזרעאל,מרפאות שיניים של תאגידים,מסלות,556I4
32.364197,34.905733,קיבוץ מעברות,ציבורי,קיבוץ מעברות,לשכת בריאות נתניה,"ד""ר גינזבורג מרינה",09-682836,,השרון,מרפאות שיניים של תאגידים,מעברות,556J0
,,קיבוץ מעגן מיכאל,ציבורי,ד.נ מנשה,לשכת בריאות חדרה,"ד""ר תדמור איל",06-6394436,,חדרה,מרפאות שיניים של תאגידים,מעגן מיכאל,556R3
33.238461,35.610051,קיבוץ מעין ברוך,ציבורי,מעין ברוך ד.נ. גליל עליון,לשכת בריאות צפת,"ד""ר גבאי אוהד",06-954638,,צפת,מרפאות שיניים של תאגידים,מעין ברוך,556M9
,,קיבוץ מפלסים,ציבורי,קיבוץ מפלסים ד.נ. חוף אשקלון,לשכת בריאות אשקלון,"ד""ר סמוליאנוב אירינה",08-804457,,אשקלון,מרפאות שיניים של תאגידים,מפלסים,55675
,,קיבוץ מצפה שלם,ציבורי,קיבוץ מצפה שלם ד.נ. ים המלח,לשכת בריאות ירושלים,"ד""ר הרצשטרך אברהם",02-945400,,ירושלים,מרפאות שיניים של תאגידים,מצפה שלם,55695
,,קיבוץ מצר,ציבורי,ד.נ. חפר,לשכת בריאות חדרה,"ד""ר גרונר ג'רמי דוד",06-6387981,,חדרה,מרפאות שיניים של תאגידים,מצר,556R6
32.60585,35.30725,קיבוץ מרחביה,ציבורי,קיבוץ מרחביה,לשכת בריאות עפולה,"ד""ר איתן בצלאל",04-598702,,יזרעאל,מרפאות שיניים של תאגידים,מרחביה קבוץ,556G3
,,קיבוץ משאבי-שדה,ציבורי,קיבוץ משאבי-שדה ד.נ. נגב,לשכת בריאות באר שבע,"ד""ר גולדברג ירון",08-565368,,באר שבע,מרפאות שיניים של תאגידים,משאבי שדה,55659
,,קיבוץ משואות יצחק,ציבורי,ד.נ. שדה גת,לשכת בריאות אשקלון,"ד""ר רוטנברג ישראל",08-8607301,,אשקלון,מרפאות שיניים של תאגידים,משואות יצחק,556S5
32.610062,35.14267299999999,קיבוץ משמר העמק,ציבורי,דואר משמר העמק,לשכת בריאות עפולה,"ד""ר ג'רג""ורה רבאב",04-9896113,,יזרעאל,מרפאות שיניים של תאגידים,משמר העמק,556V8
33.159785,35.595602,קיבוץ נאות מרדכי,ציבורי,ד.נ. גליל עליון,לשכת בריאות צפת,"ד""ר שפניר דרור",04-948111,,צפת,מרפאות שיניים של תאגידים,נאות מרדכי,556D7
33.159785,35.595602,קיבוץ נאות מרדכי,ציבורי,ד.נ. גליל עליון,לשכת בריאות צפת,"ד""ר שפניר דרור",04-948111,,צפת,מרפאות שיניים של תאגידים,נאות מרדכי,556D7
,,קיבוץ נחל עוז,ציבורי,קיבוץ נחל עוז ד.נ. נגב 85145,לשכת בריאות אשקלון,"ד""ר פלמון עדו",08-805215,,אשקלון,מרפאות שיניים של תאגידים,נחל עז,55678
,,קיבוץ נחשון,ציבורי,ד.נ. שמשון,לשכת בריאות ירושלים,"ד""ר מלמד גיא",08-259611,,ירושלים,מרפאות שיניים של תאגידים,נחשון,556G7
,,קיבוץ ניצנים,ציבורי,קיבוץ ניצנים ד.נ. אבטח,לשכת בריאות אשקלון,"ד""ר קשת תמר",08-721011,,אשקלון,מרפאות שיניים של תאגידים,נצנים,55673
31.309697,34.402075,קיבוץ ניר - עוז,ציבורי,קיבוץ ניר - עוז ד.נ.נגב,לשכת בריאות באר שבע,"ד""ר גולדווארג פנינה",08-983611,,באר שבע,מרפאות שיניים של תאגידים,ניר עז,55683
32.197593,34.949375,קיבוץ ניר אליהו,ציבורי,קיבוץ ניר אליהו,לשכת בריאות פתח תקווה,"ד""ר פדלר אלן",09-7647148,,פתח תקווה,מרפאות שיניים של תאגידים,ניר אליהו,556H7
32.504062,35.457622,קיבוץ ניר דוד,ציבורי,,לשכת בריאות עפולה,"ד""ר איתן בצלאל",04-488809,,יזרעאל,מרפאות שיניים של תאגידים,ניר דוד (תל עמל),556E7
